Local Timestamp Pacific Time (Interval Ending),SP-15 LMP,Local Date,Hour Number
2023-01-12 06:15:00,165.0,2023-01-12,7
2023-01-12 06:30:00,177.0188,2023-01-12,7
2023-01-12 06:45:00,208.0,2023-01-12,7
2023-01-12 07:00:00,188.706,2023-01-12,7
2023-01-12 07:15:00,197.80334,2023-01-12,8
2023-01-12 07:30:00,190.4648,2023-01-12,8
2023-01-12 07:45:00,168.7588,2023-01-12,8
2023-01-12 08:00:00,142.53777,2023-01-12,8
2023-01-12 08:15:00,138.93674,2023-01-12,9
2023-01-12 08:30:00,134.50195,2023-01-12,9
2023-01-12 08:45:00,115.91571,2023-01-12,9
2023-01-12 09:00:00,102.65155,2023-01-12,9
2023-01-12 09:15:00,114.96507,2023-01-12,10
2023-01-12 09:30:00,111.76775,2023-01-12,10
2023-01-12 09:45:00,108.57586,2023-01-12,10
2023-01-12 10:00:00,95.74995,2023-01-12,10
2023-01-12 10:15:00,103.182,2023-01-12,11
2023-01-12 10:30:00,103.50044,2023-01-12,11
2023-01-12 10:45:00,93.37687,2023-01-12,11
2023-01-12 11:00:00,80.18068,2023-01-12,11
2023-01-12 11:15:00,85.04363,2023-01-12,12
2023-01-12 11:30:00,80.10464,2023-01-12,12
2023-01-12 11:45:00,76.06227,2023-01-12,12
2023-01-12 12:00:00,65.03974,2023-01-12,12
2023-01-12 12:15:00,55.37026,2023-01-12,13
2023-01-12 12:30:00,63.09324,2023-01-12,13
2023-01-12 12:45:00,44.39056,2023-01-12,13
2023-01-12 13:00:00,39.10957,2023-01-12,13
2023-01-12 13:15:00,39.68656,2023-01-12,14
2023-01-12 13:30:00,41.64174,2023-01-12,14
2023-01-12 13:45:00,42.93342,2023-01-12,14
2023-01-12 14:00:00,46.0012,2023-01-12,14
2023-01-12 14:15:00,40.15297,2023-01-12,15
2023-01-12 14:30:00,80.20066,2023-01-12,15
2023-01-12 14:45:00,102.26218,2023-01-12,15
2023-01-12 15:00:00,101.95257,2023-01-12,15
2023-01-12 15:15:00,72.74379,2023-01-12,16
2023-01-12 15:30:00,113.94,2023-01-12,16
2023-01-12 15:45:00,138.2987,2023-01-12,16
2023-01-12 16:00:00,170.0,2023-01-12,16
2023-01-12 16:15:00,144.04385,2023-01-12,17
2023-01-12 16:30:00,161.1852,2023-01-12,17
2023-01-12 16:45:00,173.0238,2023-01-12,17
2023-01-12 17:00:00,176.7312,2023-01-12,17
2023-01-12 17:15:00,169.41637,2023-01-12,18
2023-01-12 17:30:00,179.04382,2023-01-12,18
2023-01-12 17:45:00,180.3809,2023-01-12,18
2023-01-12 18:00:00,180.12994,2023-01-12,18
2023-01-12 18:15:00,179.5027,2023-01-12,19
2023-01-12 18:30:00,180.07,2023-01-12,19
2023-01-12 18:45:00,178.70232,2023-01-12,19
2023-01-12 19:00:00,177.9988,2023-01-12,19
2023-01-12 19:15:00,169.73135,2023-01-12,20
2023-01-12 19:30:00,177.5937,2023-01-12,20
2023-01-12 19:45:00,174.53642,2023-01-12,20
2023-01-12 20:00:00,171.8912,2023-01-12,20
2023-01-12 20:15:00,168.67503,2023-01-12,21
2023-01-12 20:30:00,168.89967,2023-01-12,21
2023-01-12 20:45:00,168.65115,2023-01-12,21
2023-01-12 21:00:00,167.90942,2023-01-12,21
2023-01-12 21:15:00,166.19077,2023-01-12,22
2023-01-12 21:30:00,164.99034,2023-01-12,22
2023-01-12 21:45:00,161.43336,2023-01-12,22
2023-01-12 22:00:00,154.91948,2023-01-12,22
2023-01-12 22:15:00,157.85098,2023-01-12,23
2023-01-12 22:30:00,152.40182,2023-01-12,23
2023-01-12 22:45:00,153.35098,2023-01-12,23
2023-01-12 23:00:00,132.6288,2023-01-12,23
2023-01-12 23:15:00,133.54936,2023-01-12,24
2023-01-12 23:30:00,127.42576,2023-01-12,24
2023-01-12 23:45:00,127.47842,2023-01-12,24
2023-01-13 00:00:00,117.30205,2023-01-12,24
2023-01-13 00:15:00,158.66052,2023-01-13,1
2023-01-13 00:30:00,148.42654,2023-01-13,1
2023-01-13 00:45:00,142.6046,2023-01-13,1
2023-01-13 01:00:00,132.51588,2023-01-13,1
2023-01-13 01:15:00,147.01697,2023-01-13,2
2023-01-13 01:30:00,147.6215,2023-01-13,2
2023-01-13 01:45:00,147.80022,2023-01-13,2
2023-01-13 02:00:00,141.07562,2023-01-13,2
2023-01-13 02:15:00,145.25446,2023-01-13,3
2023-01-13 02:30:00,144.38934,2023-01-13,3
2023-01-13 02:45:00,144.79385,2023-01-13,3
2023-01-13 03:00:00,139.97618,2023-01-13,3
2023-01-13 03:15:00,145.65396,2023-01-13,4
2023-01-13 03:30:00,145.89543,2023-01-13,4
2023-01-13 03:45:00,158.1374,2023-01-13,4
2023-01-13 04:00:00,159.09366,2023-01-13,4
2023-01-13 04:15:00,159.91539,2023-01-13,5
2023-01-13 04:30:00,166.12645,2023-01-13,5
2023-01-13 04:45:00,173.92496,2023-01-13,5
2023-01-13 05:00:00,182.1083,2023-01-13,5
2023-01-13 05:15:00,164.12877,2023-01-13,6
2023-01-13 05:30:00,181.13773,2023-01-13,6
2023-01-13 05:45:00,188.90926,2023-01-13,6
2023-01-13 06:00:00,197.29436,2023-01-13,6
2023-01-13 06:15:00,163.33188,2023-01-13,7
2023-01-13 06:30:00,173.55247,2023-01-13,7
2023-01-13 06:45:00,186.83958,2023-01-13,7
2023-01-13 07:00:00,190.76358,2023-01-13,7
2023-01-13 07:15:00,185.56502,2023-01-13,8
2023-01-13 07:30:00,186.87775,2023-01-13,8
2023-01-13 07:45:00,174.34032,2023-01-13,8
2023-01-13 08:00:00,168.7588,2023-01-13,8
2023-01-13 08:15:00,165.37534,2023-01-13,9
2023-01-13 08:30:00,166.29758,2023-01-13,9
2023-01-13 08:45:00,149.54005,2023-01-13,9
2023-01-13 09:00:00,144.2212,2023-01-13,9
2023-01-13 09:15:00,148.6673,2023-01-13,10
2023-01-13 09:30:00,150.04639,2023-01-13,10
2023-01-13 09:45:00,148.52373,2023-01-13,10
2023-01-13 10:00:00,129.61526,2023-01-13,10
2023-01-13 10:15:00,144.83636,2023-01-13,11
2023-01-13 10:30:00,138.01282,2023-01-13,11
2023-01-13 10:45:00,128.81778,2023-01-13,11
2023-01-13 11:00:00,113.87479,2023-01-13,11
2023-01-13 11:15:00,123.48448,2023-01-13,12
2023-01-13 11:30:00,132.5317,2023-01-13,12
2023-01-13 11:45:00,128.0491,2023-01-13,12
2023-01-13 12:00:00,118.33474,2023-01-13,12
2023-01-13 12:15:00,131.3343,2023-01-13,13
2023-01-13 12:30:00,123.06641,2023-01-13,13
2023-01-13 12:45:00,127.35186,2023-01-13,13
2023-01-13 13:00:00,126.83827,2023-01-13,13
2023-01-13 13:15:00,129.51756,2023-01-13,14
2023-01-13 13:30:00,131.75903,2023-01-13,14
2023-01-13 13:45:00,122.15135,2023-01-13,14
2023-01-13 14:00:00,101.4488,2023-01-13,14
2023-01-13 14:15:00,100.40331,2023-01-13,15
2023-01-13 14:30:00,104.96106,2023-01-13,15
2023-01-13 14:45:00,124.08249,2023-01-13,15
2023-01-13 15:00:00,128.6888,2023-01-13,15
2023-01-13 15:15:00,129.32,2023-01-13,16
2023-01-13 15:30:00,147.0012,2023-01-13,16
2023-01-13 15:45:00,171.93964,2023-01-13,16
2023-01-13 16:00:00,185.0,2023-01-13,16
2023-01-13 16:15:00,162.0,2023-01-13,17
2023-01-13 16:30:00,192.99,2023-01-13,17
2023-01-13 16:45:00,205.20844,2023-01-13,17
2023-01-13 17:00:00,214.49,2023-01-13,17
2023-01-13 17:15:00,190.18845,2023-01-13,18
2023-01-13 17:30:00,190.73141,2023-01-13,18
2023-01-13 17:45:00,204.94666,2023-01-13,18
2023-01-13 18:00:00,194.21082,2023-01-13,18
2023-01-13 18:15:00,189.8785,2023-01-13,19
2023-01-13 18:30:00,193.04411,2023-01-13,19
2023-01-13 18:45:00,189.86375,2023-01-13,19
2023-01-13 19:00:00,176.61247,2023-01-13,19
2023-01-13 19:15:00,175.69363,2023-01-13,20
2023-01-13 19:30:00,172.96918,2023-01-13,20
2023-01-13 19:45:00,172.38303,2023-01-13,20
2023-01-13 20:00:00,167.93669,2023-01-13,20
2023-01-13 20:15:00,172.09758,2023-01-13,21
2023-01-13 20:30:00,167.9443,2023-01-13,21
2023-01-13 20:45:00,161.28822,2023-01-13,21
2023-01-13 21:00:00,155.86938,2023-01-13,21
2023-01-13 21:15:00,163.04343,2023-01-13,22
2023-01-13 21:30:00,164.19688,2023-01-13,22
2023-01-13 21:45:00,163.15778,2023-01-13,22
2023-01-13 22:00:00,156.50827,2023-01-13,22
2023-01-13 22:15:00,180.55113,2023-01-13,23
2023-01-13 22:30:00,179.65273,2023-01-13,23
2023-01-13 22:45:00,172.26508,2023-01-13,23
2023-01-13 23:00:00,163.25716,2023-01-13,23
2023-01-13 23:15:00,159.6416,2023-01-13,24
2023-01-13 23:30:00,148.73486,2023-01-13,24
2023-01-13 23:45:00,143.33946,2023-01-13,24
2023-01-14 00:00:00,138.48636,2023-01-13,24
2023-01-14 00:15:00,125.91512,2023-01-14,1
2023-01-14 00:30:00,134.73701,2023-01-14,1
2023-01-14 00:45:00,127.36489,2023-01-14,1
2023-01-14 01:00:00,121.63603,2023-01-14,1
2023-01-14 01:15:00,134.23085,2023-01-14,2
2023-01-14 01:30:00,135.20679,2023-01-14,2
2023-01-14 01:45:00,131.04842,2023-01-14,2
2023-01-14 02:00:00,120.33883,2023-01-14,2
2023-01-14 02:15:00,120.21525,2023-01-14,3
2023-01-14 02:30:00,119.55204,2023-01-14,3
2023-01-14 02:45:00,119.55268,2023-01-14,3
2023-01-14 03:00:00,119.5216,2023-01-14,3
2023-01-14 03:15:00,116.37682,2023-01-14,4
2023-01-14 03:30:00,116.47223,2023-01-14,4
2023-01-14 03:45:00,117.12866,2023-01-14,4
2023-01-14 04:00:00,116.96347,2023-01-14,4
2023-01-14 04:15:00,117.19252,2023-01-14,5
2023-01-14 04:30:00,118.22518,2023-01-14,5
2023-01-14 04:45:00,118.71266,2023-01-14,5
2023-01-14 05:00:00,119.41788,2023-01-14,5
2023-01-14 05:15:00,118.27287,2023-01-14,6
2023-01-14 05:30:00,118.53,2023-01-14,6
2023-01-14 05:45:00,117.4012,2023-01-14,6
2023-01-14 06:00:00,119.54782,2023-01-14,6
2023-01-14 06:15:00,119.01763,2023-01-14,7
2023-01-14 06:30:00,118.44964,2023-01-14,7
2023-01-14 06:45:00,122.20503,2023-01-14,7
2023-01-14 07:00:00,120.99753,2023-01-14,7
2023-01-14 07:15:00,119.06474,2023-01-14,8
2023-01-14 07:30:00,118.36586,2023-01-14,8
2023-01-14 07:45:00,115.30944,2023-01-14,8
2023-01-14 08:00:00,110.68385,2023-01-14,8
2023-01-14 08:15:00,119.13406,2023-01-14,9
2023-01-14 08:30:00,130.34961,2023-01-14,9
2023-01-14 08:45:00,118.86396,2023-01-14,9
2023-01-14 09:00:00,126.95917,2023-01-14,9
2023-01-14 09:15:00,144.04927,2023-01-14,10
2023-01-14 09:30:00,148.39137,2023-01-14,10
2023-01-14 09:45:00,151.03757,2023-01-14,10
2023-01-14 10:00:00,148.4577,2023-01-14,10
2023-01-14 10:15:00,149.1549,2023-01-14,11
2023-01-14 10:30:00,150.99582,2023-01-14,11
2023-01-14 10:45:00,157.6358,2023-01-14,11
2023-01-14 11:00:00,157.2993,2023-01-14,11
2023-01-14 11:15:00,158.94342,2023-01-14,12
2023-01-14 11:30:00,158.82904,2023-01-14,12
2023-01-14 11:45:00,156.97484,2023-01-14,12
2023-01-14 12:00:00,153.62975,2023-01-14,12
2023-01-14 12:15:00,155.23595,2023-01-14,13
2023-01-14 12:30:00,153.8756,2023-01-14,13
2023-01-14 12:45:00,139.54442,2023-01-14,13
2023-01-14 13:00:00,132.92076,2023-01-14,13
2023-01-14 13:15:00,143.37013,2023-01-14,14
2023-01-14 13:30:00,139.98293,2023-01-14,14
2023-01-14 13:45:00,146.57536,2023-01-14,14
2023-01-14 14:00:00,142.91054,2023-01-14,14
2023-01-14 14:15:00,133.8243,2023-01-14,15
2023-01-14 14:30:00,134.84448,2023-01-14,15
2023-01-14 14:45:00,146.84995,2023-01-14,15
2023-01-14 15:00:00,158.27313,2023-01-14,15
2023-01-14 15:15:00,131.36037,2023-01-14,16
2023-01-14 15:30:00,142.98602,2023-01-14,16
2023-01-14 15:45:00,166.56819,2023-01-14,16
2023-01-14 16:00:00,184.05695,2023-01-14,16
2023-01-14 16:15:00,159.31116,2023-01-14,17
2023-01-14 16:30:00,165.88628,2023-01-14,17
2023-01-14 16:45:00,195.60223,2023-01-14,17
2023-01-14 17:00:00,275.13525,2023-01-14,17
2023-01-14 17:15:00,226.17426,2023-01-14,18
2023-01-14 17:30:00,226.28075,2023-01-14,18
2023-01-14 17:45:00,247.60596,2023-01-14,18
2023-01-14 18:00:00,238.31201,2023-01-14,18
2023-01-14 18:15:00,199.15843,2023-01-14,19
2023-01-14 18:30:00,173.30264,2023-01-14,19
2023-01-14 18:45:00,216.11674,2023-01-14,19
2023-01-14 19:00:00,161.8871,2023-01-14,19
2023-01-14 19:15:00,156.60982,2023-01-14,20
2023-01-14 19:30:00,151.69606,2023-01-14,20
2023-01-14 19:45:00,142.90869,2023-01-14,20
2023-01-14 20:00:00,133.43694,2023-01-14,20
2023-01-14 20:15:00,156.62949,2023-01-14,21
2023-01-14 20:30:00,154.23756,2023-01-14,21
2023-01-14 20:45:00,143.62502,2023-01-14,21
2023-01-14 21:00:00,140.26297,2023-01-14,21
2023-01-14 21:15:00,139.4036,2023-01-14,22
2023-01-14 21:30:00,141.6311,2023-01-14,22
2023-01-14 21:45:00,132.58708,2023-01-14,22
2023-01-14 22:00:00,127.87328,2023-01-14,22
2023-01-14 22:15:00,152.93,2023-01-14,23
2023-01-14 22:30:00,144.69147,2023-01-14,23
2023-01-14 22:45:00,132.23724,2023-01-14,23
2023-01-14 23:00:00,120.93881,2023-01-14,23
2023-01-14 23:15:00,131.15236,2023-01-14,24
2023-01-14 23:30:00,122.48298,2023-01-14,24
2023-01-14 23:45:00,120.60357,2023-01-14,24
2023-01-15 00:00:00,112.81621,2023-01-14,24
2023-01-15 00:15:00,121.7719,2023-01-15,1
2023-01-15 00:30:00,120.78248,2023-01-15,1
2023-01-15 00:45:00,123.5578,2023-01-15,1
2023-01-15 01:00:00,119.81939,2023-01-15,1
2023-01-15 01:15:00,123.61944,2023-01-15,2
2023-01-15 01:30:00,120.77954,2023-01-15,2
2023-01-15 01:45:00,118.11827,2023-01-15,2
2023-01-15 02:00:00,115.12175,2023-01-15,2
2023-01-15 02:15:00,117.9345,2023-01-15,3
2023-01-15 02:30:00,118.81067,2023-01-15,3
2023-01-15 02:45:00,116.06665,2023-01-15,3
2023-01-15 03:00:00,111.19463,2023-01-15,3
2023-01-15 03:15:00,113.72279,2023-01-15,4
2023-01-15 03:30:00,114.92867,2023-01-15,4
2023-01-15 03:45:00,117.89366,2023-01-15,4
2023-01-15 04:00:00,117.88932,2023-01-15,4
2023-01-15 04:15:00,114.03366,2023-01-15,5
2023-01-15 04:30:00,118.41365,2023-01-15,5
2023-01-15 04:45:00,121.44828,2023-01-15,5
2023-01-15 05:00:00,121.30385,2023-01-15,5
2023-01-15 05:15:00,115.34742,2023-01-15,6
2023-01-15 05:30:00,120.0832,2023-01-15,6
2023-01-15 05:45:00,123.58702,2023-01-15,6
2023-01-15 06:00:00,123.47024,2023-01-15,6
2023-01-15 06:15:00,125.06,2023-01-15,7
2023-01-15 06:30:00,129.28,2023-01-15,7
2023-01-15 06:45:00,138.28,2023-01-15,7
2023-01-15 07:00:00,128.3919,2023-01-15,7
2023-01-15 07:15:00,122.52588,2023-01-15,8
2023-01-15 07:30:00,128.43875,2023-01-15,8
2023-01-15 07:45:00,123.30566,2023-01-15,8
2023-01-15 08:00:00,119.76721,2023-01-15,8
2023-01-15 08:15:00,117.63508,2023-01-15,9
2023-01-15 08:30:00,122.97821,2023-01-15,9
2023-01-15 08:45:00,118.57972,2023-01-15,9
2023-01-15 09:00:00,119.71747,2023-01-15,9
2023-01-15 09:15:00,129.58527,2023-01-15,10
2023-01-15 09:30:00,128.48071,2023-01-15,10
2023-01-15 09:45:00,124.39603,2023-01-15,10
2023-01-15 10:00:00,125.87875,2023-01-15,10
2023-01-15 10:15:00,147.78743,2023-01-15,11
2023-01-15 10:30:00,145.91475,2023-01-15,11
2023-01-15 10:45:00,142.97273,2023-01-15,11
2023-01-15 11:00:00,126.24708,2023-01-15,11
2023-01-15 11:15:00,133.42729,2023-01-15,12
2023-01-15 11:30:00,130.48495,2023-01-15,12
2023-01-15 11:45:00,130.7844,2023-01-15,12
2023-01-15 12:00:00,123.55591,2023-01-15,12
2023-01-15 12:15:00,125.41837,2023-01-15,13
2023-01-15 12:30:00,124.67207,2023-01-15,13
2023-01-15 12:45:00,123.58347,2023-01-15,13
2023-01-15 13:00:00,116.32839,2023-01-15,13
2023-01-15 13:15:00,124.42713,2023-01-15,14
2023-01-15 13:30:00,134.3616,2023-01-15,14
2023-01-15 13:45:00,131.25775,2023-01-15,14
2023-01-15 14:00:00,138.8188,2023-01-15,14
2023-01-15 14:15:00,136.82259,2023-01-15,15
2023-01-15 14:30:00,148.04218,2023-01-15,15
2023-01-15 14:45:00,156.43285,2023-01-15,15
2023-01-15 15:00:00,163.22,2023-01-15,15
2023-01-15 15:15:00,150.57195,2023-01-15,16
2023-01-15 15:30:00,171.73138,2023-01-15,16
2023-01-15 15:45:00,189.33,2023-01-15,16
2023-01-15 16:00:00,195.0336,2023-01-15,16
2023-01-15 16:15:00,137.47546,2023-01-15,17
2023-01-15 16:30:00,140.57135,2023-01-15,17
2023-01-15 16:45:00,164.29303,2023-01-15,17
2023-01-15 17:00:00,178.37238,2023-01-15,17
2023-01-15 17:15:00,158.79391,2023-01-15,18
2023-01-15 17:30:00,164.83582,2023-01-15,18
2023-01-15 17:45:00,171.29216,2023-01-15,18
2023-01-15 18:00:00,163.59264,2023-01-15,18
2023-01-15 18:15:00,159.81631,2023-01-15,19
2023-01-15 18:30:00,155.32796,2023-01-15,19
2023-01-15 18:45:00,150.03467,2023-01-15,19
2023-01-15 19:00:00,149.37529,2023-01-15,19
2023-01-15 19:15:00,146.18198,2023-01-15,20
2023-01-15 19:30:00,143.10109,2023-01-15,20
2023-01-15 19:45:00,142.94316,2023-01-15,20
2023-01-15 20:00:00,135.0336,2023-01-15,20
2023-01-15 20:15:00,142.64455,2023-01-15,21
2023-01-15 20:30:00,143.88153,2023-01-15,21
2023-01-15 20:45:00,133.7731,2023-01-15,21
2023-01-15 21:00:00,129.8407,2023-01-15,21
2023-01-15 21:15:00,132.78911,2023-01-15,22
2023-01-15 21:30:00,129.8481,2023-01-15,22
2023-01-15 21:45:00,130.09373,2023-01-15,22
2023-01-15 22:00:00,123.57482,2023-01-15,22
2023-01-15 22:15:00,129.74594,2023-01-15,23
2023-01-15 22:30:00,121.00032,2023-01-15,23
2023-01-15 22:45:00,116.72391,2023-01-15,23
2023-01-15 23:00:00,115.21917,2023-01-15,23
2023-01-15 23:15:00,120.85237,2023-01-15,24
2023-01-15 23:30:00,117.97396,2023-01-15,24
2023-01-15 23:45:00,117.53965,2023-01-15,24
2023-01-16 00:00:00,114.58758,2023-01-15,24
2023-01-16 00:15:00,116.317,2023-01-16,1
2023-01-16 00:30:00,116.93164,2023-01-16,1
2023-01-16 00:45:00,119.50778,2023-01-16,1
2023-01-16 01:00:00,114.31586,2023-01-16,1
2023-01-16 01:15:00,117.63901,2023-01-16,2
2023-01-16 01:30:00,119.95197,2023-01-16,2
2023-01-16 01:45:00,113.08424,2023-01-16,2
2023-01-16 02:00:00,108.58443,2023-01-16,2
2023-01-16 02:15:00,116.90064,2023-01-16,3
2023-01-16 02:30:00,113.07901,2023-01-16,3
2023-01-16 02:45:00,115.44222,2023-01-16,3
2023-01-16 03:00:00,112.46432,2023-01-16,3
2023-01-16 03:15:00,110.60136,2023-01-16,4
2023-01-16 03:30:00,115.84564,2023-01-16,4
2023-01-16 03:45:00,119.25411,2023-01-16,4
2023-01-16 04:00:00,120.62568,2023-01-16,4
2023-01-16 04:15:00,120.63741,2023-01-16,5
2023-01-16 04:30:00,132.48264,2023-01-16,5
2023-01-16 04:45:00,143.21532,2023-01-16,5
2023-01-16 05:00:00,143.57709,2023-01-16,5
2023-01-16 05:15:00,132.83228,2023-01-16,6
2023-01-16 05:30:00,138.20052,2023-01-16,6
2023-01-16 05:45:00,159.8403,2023-01-16,6
2023-01-16 06:00:00,165.87402,2023-01-16,6
2023-01-16 06:15:00,148.91092,2023-01-16,7
2023-01-16 06:30:00,165.66136,2023-01-16,7
2023-01-16 06:45:00,180.0678,2023-01-16,7
2023-01-16 07:00:00,181.74706,2023-01-16,7
2023-01-16 07:15:00,178.62598,2023-01-16,8
2023-01-16 07:30:00,187.83757,2023-01-16,8
2023-01-16 07:45:00,178.62064,2023-01-16,8
2023-01-16 08:00:00,158.27411,2023-01-16,8
2023-01-16 08:15:00,169.61488,2023-01-16,9
2023-01-16 08:30:00,172.20538,2023-01-16,9
2023-01-16 08:45:00,155.32721,2023-01-16,9
2023-01-16 09:00:00,130.0765,2023-01-16,9
2023-01-16 09:15:00,129.68813,2023-01-16,10
2023-01-16 09:30:00,131.04813,2023-01-16,10
2023-01-16 09:45:00,124.78943,2023-01-16,10
2023-01-16 10:00:00,115.98463,2023-01-16,10
2023-01-16 10:15:00,119.06359,2023-01-16,11
2023-01-16 10:30:00,110.12411,2023-01-16,11
2023-01-16 10:45:00,102.88791,2023-01-16,11
2023-01-16 11:00:00,94.57547,2023-01-16,11
2023-01-16 11:15:00,95.83946,2023-01-16,12
2023-01-16 11:30:00,95.93897,2023-01-16,12
2023-01-16 11:45:00,95.11307,2023-01-16,12
2023-01-16 12:00:00,92.8421,2023-01-16,12
2023-01-16 12:15:00,93.23034,2023-01-16,13
2023-01-16 12:30:00,94.34679,2023-01-16,13
2023-01-16 12:45:00,92.83039,2023-01-16,13
2023-01-16 13:00:00,93.13631,2023-01-16,13
2023-01-16 13:15:00,93.85601,2023-01-16,14
2023-01-16 13:30:00,92.29444,2023-01-16,14
2023-01-16 13:45:00,90.44949,2023-01-16,14
2023-01-16 14:00:00,92.3564,2023-01-16,14
2023-01-16 14:15:00,101.20864,2023-01-16,15
2023-01-16 14:30:00,103.7679,2023-01-16,15
2023-01-16 14:45:00,119.23292,2023-01-16,15
2023-01-16 15:00:00,120.34806,2023-01-16,15
2023-01-16 15:15:00,102.33628,2023-01-16,16
2023-01-16 15:30:00,129.06078,2023-01-16,16
2023-01-16 15:45:00,161.1565,2023-01-16,16
2023-01-16 16:00:00,180.04456,2023-01-16,16
2023-01-16 16:15:00,134.13669,2023-01-16,17
2023-01-16 16:30:00,167.54446,2023-01-16,17
2023-01-16 16:45:00,192.43019,2023-01-16,17
2023-01-16 17:00:00,265.63275,2023-01-16,17
2023-01-16 17:15:00,183.46945,2023-01-16,18
2023-01-16 17:30:00,214.50945,2023-01-16,18
2023-01-16 17:45:00,244.1563,2023-01-16,18
2023-01-16 18:00:00,269.87845,2023-01-16,18
2023-01-16 18:15:00,213.59482,2023-01-16,19
2023-01-16 18:30:00,210.02084,2023-01-16,19
2023-01-16 18:45:00,210.56488,2023-01-16,19
2023-01-16 19:00:00,196.81631,2023-01-16,19
2023-01-16 19:15:00,175.39742,2023-01-16,20
2023-01-16 19:30:00,178.65253,2023-01-16,20
2023-01-16 19:45:00,176.80865,2023-01-16,20
2023-01-16 20:00:00,167.5753,2023-01-16,20
2023-01-16 20:15:00,169.4656,2023-01-16,21
2023-01-16 20:30:00,167.50278,2023-01-16,21
2023-01-16 20:45:00,163.79785,2023-01-16,21
2023-01-16 21:00:00,159.48485,2023-01-16,21
2023-01-16 21:15:00,162.57909,2023-01-16,22
2023-01-16 21:30:00,150.7311,2023-01-16,22
2023-01-16 21:45:00,140.5789,2023-01-16,22
2023-01-16 22:00:00,131.06862,2023-01-16,22
2023-01-16 22:15:00,142.86206,2023-01-16,23
2023-01-16 22:30:00,134.1984,2023-01-16,23
2023-01-16 22:45:00,132.91995,2023-01-16,23
2023-01-16 23:00:00,127.02537,2023-01-16,23
2023-01-16 23:15:00,134.93216,2023-01-16,24
2023-01-16 23:30:00,128.60391,2023-01-16,24
2023-01-16 23:45:00,126.93933,2023-01-16,24
2023-01-17 00:00:00,121.83926,2023-01-16,24
2023-01-17 00:15:00,126.91044,2023-01-17,1
2023-01-17 00:30:00,123.3801,2023-01-17,1
2023-01-17 00:45:00,125.13132,2023-01-17,1
2023-01-17 01:00:00,117.79208,2023-01-17,1
2023-01-17 01:15:00,122.18513,2023-01-17,2
2023-01-17 01:30:00,120.70304,2023-01-17,2
2023-01-17 01:45:00,119.49674,2023-01-17,2
2023-01-17 02:00:00,112.66791,2023-01-17,2
2023-01-17 02:15:00,113.80985,2023-01-17,3
2023-01-17 02:30:00,115.53799,2023-01-17,3
2023-01-17 02:45:00,114.60762,2023-01-17,3
2023-01-17 03:00:00,114.45777,2023-01-17,3
2023-01-17 03:15:00,126.93889,2023-01-17,4
2023-01-17 03:30:00,129.92548,2023-01-17,4
2023-01-17 03:45:00,130.84712,2023-01-17,4
2023-01-17 04:00:00,131.67741,2023-01-17,4
2023-01-17 04:15:00,131.67805,2023-01-17,5
2023-01-17 04:30:00,138.72838,2023-01-17,5
2023-01-17 04:45:00,149.83813,2023-01-17,5
2023-01-17 05:00:00,158.85048,2023-01-17,5
2023-01-17 05:15:00,138.58427,2023-01-17,6
2023-01-17 05:30:00,140.82945,2023-01-17,6
2023-01-17 05:45:00,160.5148,2023-01-17,6
2023-01-17 06:00:00,172.67505,2023-01-17,6
2023-01-17 06:15:00,173.68265,2023-01-17,7
2023-01-17 06:30:00,188.13937,2023-01-17,7
2023-01-17 06:45:00,230.48851,2023-01-17,7
2023-01-17 07:00:00,228.4224,2023-01-17,7
2023-01-17 08:15:00,178.1824,2023-01-17,9
2023-01-17 08:30:00,163.2742,2023-01-17,9
2023-01-17 08:45:00,128.37183,2023-01-17,9
2023-01-17 09:00:00,106.8764,2023-01-17,9
2023-01-17 09:15:00,122.5781,2023-01-17,10
2023-01-17 09:30:00,124.33215,2023-01-17,10
2023-01-17 09:45:00,112.89846,2023-01-17,10
2023-01-17 10:00:00,105.44904,2023-01-17,10
2023-01-17 10:15:00,101.26994,2023-01-17,11
2023-01-17 10:30:00,85.45216,2023-01-17,11
2023-01-17 10:45:00,87.96604,2023-01-17,11
2023-01-17 11:00:00,79.00009,2023-01-17,11
2023-01-17 11:15:00,82.94019,2023-01-17,12
2023-01-17 11:30:00,68.27077,2023-01-17,12
2023-01-17 11:45:00,66.74812,2023-01-17,12
2023-01-17 12:00:00,66.57096,2023-01-17,12
2023-01-17 12:15:00,57.71735,2023-01-17,13
2023-01-17 12:30:00,88.80103,2023-01-17,13
2023-01-17 12:45:00,61.74688,2023-01-17,13
2023-01-17 13:00:00,41.04859,2023-01-17,13
2023-01-17 13:15:00,41.62146,2023-01-17,14
2023-01-17 13:30:00,53.3188,2023-01-17,14
2023-01-17 13:45:00,54.68336,2023-01-17,14
2023-01-17 14:00:00,45.44589,2023-01-17,14
2023-01-17 14:15:00,50.14494,2023-01-17,15
2023-01-17 14:30:00,41.37908,2023-01-17,15
2023-01-17 14:45:00,77.04344,2023-01-17,15
2023-01-17 15:00:00,65.61198,2023-01-17,15
2023-01-17 15:15:00,95.5076,2023-01-17,16
2023-01-17 15:30:00,131.96481,2023-01-17,16
2023-01-17 15:45:00,157.0688,2023-01-17,16
2023-01-17 16:00:00,180.63,2023-01-17,16
2023-01-17 16:15:00,132.28,2023-01-17,17
